"Date","health_board","Indicator_Code","Count"
2020-08-05,"Hywel Dda University Health Board","CO_GABed_NonC19",878
2020-08-05,"Hywel Dda University Health Board","CO_GABed_Spare",218
2020-08-05,"Hywel Dda University Health Board","CO_IVBed_C19",1
2020-08-05,"Hywel Dda University Health Board","CO_IVBed_NonC19",21
2020-08-05,"Hywel Dda University Health Board","CO_IVBed_Spare",10
2020-08-05,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",13
2020-08-05,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",1066
2020-08-05,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",113
2020-08-05,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",1
2020-08-05,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",23
2020-08-05,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",5
2020-08-05,"Cardiff and Vale University Health Board","CO_GABed_C19",130
2020-08-05,"Cardiff and Vale University Health Board","CO_GABed_NonC19",1085
2020-08-05,"Cardiff and Vale University Health Board","CO_GABed_Spare",324
2020-08-05,"Cardiff and Vale University Health Board","CO_IVBed_C19",2
2020-08-05,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",37
2020-08-05,"Cardiff and Vale University Health Board","CO_IVBed_Spare",40
2020-08-05,"Cwm Taf University Health Board","CO_GABed_C19",43
2020-08-05,"Cwm Taf University Health Board","CO_GABed_NonC19",1184
2020-08-05,"Cwm Taf University Health Board","CO_GABed_Spare",139
2020-08-05,"Cwm Taf University Health Board","CO_IVBed_C19",0
2020-08-05,"Cwm Taf University Health Board","CO_IVBed_NonC19",15
2020-08-05,"Cwm Taf University Health Board","CO_IVBed_Spare",21
2020-08-05,"Aneurin Bevan University Health Board","CO_GABed_C19",41
2020-08-05,"Aneurin Bevan University Health Board","CO_GABed_NonC19",1187
2020-08-05,"Aneurin Bevan University Health Board","CO_GABed_Spare",392
2020-08-05,"Aneurin Bevan University Health Board","CO_IVBed_C19",1
2020-08-05,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",16
2020-08-05,"Aneurin Bevan University Health Board","CO_IVBed_Spare",15
2020-08-05,"Powys Teaching Health Board","CO_GABed_C19",1
2020-08-05,"Powys Teaching Health Board","CO_GABed_NonC19",132
2020-08-05,"Powys Teaching Health Board","CO_GABed_Spare",40
2020-08-05,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-08-05,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-08-05,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-08-05,"Velindre University NHS Trust","CO_GABed_C19",2
2020-08-05,"Velindre University NHS Trust","CO_GABed_NonC19",14
2020-08-05,"Velindre University NHS Trust","CO_GABed_Spare",14
2020-08-05,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-08-05,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-08-05,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-08-05,"Wales","CO_GABed_C19",424
2020-08-05,"Wales","CO_GABed_NonC19",6947
2020-08-05,"Wales","CO_GABed_Spare",1553
2020-08-05,"Wales","CO_IVBed_C19",6
2020-08-05,"Wales","CO_IVBed_NonC19",138
2020-08-05,"Wales","CO_IVBed_Spare",113
2020-08-06,"Betsi Cadwaladr University Health Board","CO_GABed_C19",179
2020-08-06,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",1455
2020-08-06,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",266
2020-08-06,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",1
2020-08-06,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",24
2020-08-06,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",24
2020-08-06,"Hywel Dda University Health Board","CO_GABed_C19",22
2020-08-06,"Hywel Dda University Health Board","CO_GABed_NonC19",869
2020-08-06,"Hywel Dda University Health Board","CO_GABed_Spare",216
2020-08-06,"Hywel Dda University Health Board","CO_IVBed_C19",0
2020-08-06,"Hywel Dda University Health Board","CO_IVBed_NonC19",20
2020-08-06,"Hywel Dda University Health Board","CO_IVBed_Spare",12
2020-08-06,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",15
2020-08-06,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",1043
2020-08-06,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",134
2020-08-06,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",1
2020-08-06,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",22
2020-08-06,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",6
2020-08-06,"Cardiff and Vale University Health Board","CO_GABed_C19",122
2020-08-06,"Cardiff and Vale University Health Board","CO_GABed_NonC19",1110
2020-08-06,"Cardiff and Vale University Health Board","CO_GABed_Spare",307
2020-08-06,"Cardiff and Vale University Health Board","CO_IVBed_C19",1
2020-08-06,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",37
2020-08-06,"Cardiff and Vale University Health Board","CO_IVBed_Spare",41
2020-08-06,"Cwm Taf University Health Board","CO_GABed_C19",42
2020-08-06,"Cwm Taf University Health Board","CO_GABed_NonC19",1157
2020-08-06,"Cwm Taf University Health Board","CO_GABed_Spare",164
2020-08-06,"Cwm Taf University Health Board","CO_IVBed_C19",0
2020-08-06,"Cwm Taf University Health Board","CO_IVBed_NonC19",13
2020-08-06,"Cwm Taf University Health Board","CO_IVBed_Spare",23
2020-08-06,"Aneurin Bevan University Health Board","CO_GABed_C19",44
2020-08-06,"Aneurin Bevan University Health Board","CO_GABed_NonC19",1183
2020-08-06,"Aneurin Bevan University Health Board","CO_GABed_Spare",393
2020-08-06,"Aneurin Bevan University Health Board","CO_IVBed_C19",0
2020-08-06,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",13
2020-08-06,"Aneurin Bevan University Health Board","CO_IVBed_Spare",19
2020-08-06,"Powys Teaching Health Board","CO_GABed_C19",1
2020-08-06,"Powys Teaching Health Board","CO_GABed_NonC19",131
2020-08-06,"Powys Teaching Health Board","CO_GABed_Spare",41
2020-08-06,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-08-06,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-08-06,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-08-06,"Velindre University NHS Trust","CO_GABed_C19",0
2020-08-06,"Velindre University NHS Trust","CO_GABed_NonC19",17
2020-08-06,"Velindre University NHS Trust","CO_GABed_Spare",13
2020-08-06,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-08-06,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-08-06,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-08-06,"Wales","CO_GABed_C19",425
2020-08-06,"Wales","CO_GABed_NonC19",6965
2020-08-06,"Wales","CO_GABed_Spare",1534
2020-08-06,"Wales","CO_IVBed_C19",3
2020-08-06,"Wales","CO_IVBed_NonC19",129
2020-08-06,"Wales","CO_IVBed_Spare",125
2020-08-07,"Betsi Cadwaladr University Health Board","CO_GABed_C19",147
2020-08-07,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",1477
2020-08-07,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",280
2020-08-07,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",0
2020-08-07,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",23
2020-08-07,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",26
2020-08-07,"Hywel Dda University Health Board","CO_GABed_C19",16
2020-08-07,"Hywel Dda University Health Board","CO_GABed_NonC19",865
2020-08-07,"Hywel Dda University Health Board","CO_GABed_Spare",226
2020-08-07,"Hywel Dda University Health Board","CO_IVBed_C19",2
2020-08-07,"Hywel Dda University Health Board","CO_IVBed_NonC19",16
2020-08-07,"Hywel Dda University Health Board","CO_IVBed_Spare",14
2020-08-07,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",14
2020-08-07,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",1033
2020-08-07,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",145
2020-08-07,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",1
2020-08-07,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",4
2020-08-07,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",24
2020-08-07,"Cardiff and Vale University Health Board","CO_GABed_C19",110
2020-08-07,"Cardiff and Vale University Health Board","CO_GABed_NonC19",1097
2020-08-07,"Cardiff and Vale University Health Board","CO_GABed_Spare",332
2020-08-07,"Cardiff and Vale University Health Board","CO_IVBed_C19",1
2020-08-07,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",40
2020-08-07,"Cardiff and Vale University Health Board","CO_IVBed_Spare",38
2020-08-07,"Cwm Taf University Health Board","CO_GABed_C19",44
2020-08-07,"Cwm Taf University Health Board","CO_GABed_NonC19",1155
2020-08-07,"Cwm Taf University Health Board","CO_GABed_Spare",165
2020-08-07,"Cwm Taf University Health Board","CO_IVBed_C19",0
2020-08-07,"Cwm Taf University Health Board","CO_IVBed_NonC19",13
2020-08-07,"Cwm Taf University Health Board","CO_IVBed_Spare",23
2020-08-07,"Aneurin Bevan University Health Board","CO_GABed_C19",27
2020-08-07,"Aneurin Bevan University Health Board","CO_GABed_NonC19",1188
2020-08-07,"Aneurin Bevan University Health Board","CO_GABed_Spare",405
2020-08-07,"Aneurin Bevan University Health Board","CO_IVBed_C19",1
2020-08-07,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",15
2020-08-07,"Aneurin Bevan University Health Board","CO_IVBed_Spare",16
2020-08-07,"Powys Teaching Health Board","CO_GABed_C19",2
2020-08-07,"Powys Teaching Health Board","CO_GABed_NonC19",134
2020-08-07,"Powys Teaching Health Board","CO_GABed_Spare",37
2020-08-07,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-08-07,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-08-07,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-08-07,"Velindre University NHS Trust","CO_GABed_C19",0
2020-08-07,"Velindre University NHS Trust","CO_GABed_NonC19",12
2020-08-07,"Velindre University NHS Trust","CO_GABed_Spare",18
2020-08-07,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-08-07,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-08-07,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-08-07,"Wales","CO_GABed_C19",360
2020-08-07,"Wales","CO_GABed_NonC19",6961
2020-08-07,"Wales","CO_GABed_Spare",1608
2020-08-07,"Wales","CO_IVBed_C19",5
2020-08-07,"Wales","CO_IVBed_NonC19",111
2020-08-07,"Wales","CO_IVBed_Spare",141
2020-08-08,"Betsi Cadwaladr University Health Board","CO_GABed_C19",128
2020-08-08,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",1501
2020-08-08,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",252
2020-08-08,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",0
2020-08-08,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",20
2020-08-08,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",28
2020-08-08,"Hywel Dda University Health Board","CO_GABed_C19",16
2020-08-08,"Hywel Dda University Health Board","CO_GABed_NonC19",887
2020-08-08,"Hywel Dda University Health Board","CO_GABed_Spare",204
2020-08-08,"Hywel Dda University Health Board","CO_IVBed_C19",0
2020-08-08,"Hywel Dda University Health Board","CO_IVBed_NonC19",19
2020-08-08,"Hywel Dda University Health Board","CO_IVBed_Spare",13
2020-08-08,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",12
2020-08-08,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",1008
2020-08-08,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",184
2020-08-08,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",1
2020-08-08,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",19
2020-08-08,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",9
2020-08-08,"Cardiff and Vale University Health Board","CO_GABed_C19",121
2020-08-08,"Cardiff and Vale University Health Board","CO_GABed_NonC19",1041
2020-08-08,"Cardiff and Vale University Health Board","CO_GABed_Spare",377
2020-08-08,"Cardiff and Vale University Health Board","CO_IVBed_C19",2
2020-08-08,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",40
2020-08-08,"Cardiff and Vale University Health Board","CO_IVBed_Spare",37
2020-08-08,"Cwm Taf University Health Board","CO_GABed_C19",37
2020-08-08,"Cwm Taf University Health Board","CO_GABed_NonC19",1176
2020-08-08,"Cwm Taf University Health Board","CO_GABed_Spare",153
2020-08-08,"Cwm Taf University Health Board","CO_IVBed_C19",0
2020-08-08,"Cwm Taf University Health Board","CO_IVBed_NonC19",13
2020-08-08,"Cwm Taf University Health Board","CO_IVBed_Spare",21
2020-08-08,"Aneurin Bevan University Health Board","CO_GABed_C19",43
2020-08-08,"Aneurin Bevan University Health Board","CO_GABed_NonC19",1152
2020-08-08,"Aneurin Bevan University Health Board","CO_GABed_Spare",425
2020-08-08,"Aneurin Bevan University Health Board","CO_IVBed_C19",0
2020-08-08,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",16
2020-08-08,"Aneurin Bevan University Health Board","CO_IVBed_Spare",16
2020-08-08,"Powys Teaching Health Board","CO_GABed_C19",1
2020-08-08,"Powys Teaching Health Board","CO_GABed_NonC19",137
2020-08-08,"Powys Teaching Health Board","CO_GABed_Spare",35
2020-08-08,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-08-08,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-08-08,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-08-08,"Velindre University NHS Trust","CO_GABed_C19",0
2020-08-08,"Velindre University NHS Trust","CO_GABed_NonC19",15
2020-08-08,"Velindre University NHS Trust","CO_GABed_Spare",15
2020-08-08,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-08-08,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-08-08,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-08-08,"Wales","CO_GABed_C19",358
2020-08-08,"Wales","CO_GABed_NonC19",6917
2020-08-08,"Wales","CO_GABed_Spare",1645
2020-08-08,"Wales","CO_IVBed_C19",3
2020-08-08,"Wales","CO_IVBed_NonC19",127
2020-08-08,"Wales","CO_IVBed_Spare",124
2020-08-09,"Betsi Cadwaladr University Health Board","CO_GABed_C19",132
2020-08-09,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",1521
2020-08-09,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",249
2020-08-09,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",0
2020-08-09,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",21
2020-08-09,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",29
2020-08-09,"Hywel Dda University Health Board","CO_GABed_C19",21
2020-08-09,"Hywel Dda University Health Board","CO_GABed_NonC19",875
2020-08-09,"Hywel Dda University Health Board","CO_GABed_Spare",211
2020-08-09,"Hywel Dda University Health Board","CO_IVBed_C19",0
2020-08-09,"Hywel Dda University Health Board","CO_IVBed_NonC19",17
2020-08-09,"Hywel Dda University Health Board","CO_IVBed_Spare",15
2020-08-09,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",14
2020-08-09,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",997
2020-08-09,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",179
2020-08-09,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",1
2020-08-09,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",18
2020-08-09,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",10
2020-08-09,"Cardiff and Vale University Health Board","CO_GABed_C19",97
2020-08-09,"Cardiff and Vale University Health Board","CO_GABed_NonC19",1070
2020-08-09,"Cardiff and Vale University Health Board","CO_GABed_Spare",372
2020-08-09,"Cardiff and Vale University Health Board","CO_IVBed_C19",1
2020-08-09,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",39
2020-08-09,"Cardiff and Vale University Health Board","CO_IVBed_Spare",39
2020-08-09,"Cwm Taf University Health Board","CO_GABed_C19",40
2020-08-09,"Cwm Taf University Health Board","CO_GABed_NonC19",1153
2020-08-09,"Cwm Taf University Health Board","CO_GABed_Spare",173
2020-08-09,"Cwm Taf University Health Board","CO_IVBed_C19",0
2020-08-09,"Cwm Taf University Health Board","CO_IVBed_NonC19",19
2020-08-09,"Cwm Taf University Health Board","CO_IVBed_Spare",15
2020-08-09,"Aneurin Bevan University Health Board","CO_GABed_C19",42
2020-08-09,"Aneurin Bevan University Health Board","CO_GABed_NonC19",1142
2020-08-09,"Aneurin Bevan University Health Board","CO_GABed_Spare",436
2020-08-09,"Aneurin Bevan University Health Board","CO_IVBed_C19",3
2020-08-09,"Aneurin Bevan University Health Board","CO_IVBed_NonC19",13
2020-08-09,"Aneurin Bevan University Health Board","CO_IVBed_Spare",16
2020-08-09,"Powys Teaching Health Board","CO_GABed_C19",1
2020-08-09,"Powys Teaching Health Board","CO_GABed_NonC19",137
2020-08-09,"Powys Teaching Health Board","CO_GABed_Spare",35
2020-08-09,"Powys Teaching Health Board","CO_IVBed_C19",0
2020-08-09,"Powys Teaching Health Board","CO_IVBed_NonC19",0
2020-08-09,"Powys Teaching Health Board","CO_IVBed_Spare",0
2020-08-09,"Velindre University NHS Trust","CO_GABed_C19",0
2020-08-09,"Velindre University NHS Trust","CO_GABed_NonC19",14
2020-08-09,"Velindre University NHS Trust","CO_GABed_Spare",16
2020-08-09,"Velindre University NHS Trust","CO_IVBed_C19",0
2020-08-09,"Velindre University NHS Trust","CO_IVBed_NonC19",0
2020-08-09,"Velindre University NHS Trust","CO_IVBed_Spare",0
2020-08-09,"Wales","CO_GABed_C19",347
2020-08-09,"Wales","CO_GABed_NonC19",6909
2020-08-09,"Wales","CO_GABed_Spare",1671
2020-08-09,"Wales","CO_IVBed_C19",5
2020-08-09,"Wales","CO_IVBed_NonC19",127
2020-08-09,"Wales","CO_IVBed_Spare",124
2020-08-10,"Betsi Cadwaladr University Health Board","CO_GABed_C19",124
2020-08-10,"Betsi Cadwaladr University Health Board","CO_GABed_NonC19",1491
2020-08-10,"Betsi Cadwaladr University Health Board","CO_GABed_Spare",294
2020-08-10,"Betsi Cadwaladr University Health Board","CO_IVBed_C19",0
2020-08-10,"Betsi Cadwaladr University Health Board","CO_IVBed_NonC19",23
2020-08-10,"Betsi Cadwaladr University Health Board","CO_IVBed_Spare",26
2020-08-10,"Hywel Dda University Health Board","CO_GABed_C19",21
2020-08-10,"Hywel Dda University Health Board","CO_GABed_NonC19",895
2020-08-10,"Hywel Dda University Health Board","CO_GABed_Spare",191
2020-08-10,"Hywel Dda University Health Board","CO_IVBed_C19",0
2020-08-10,"Hywel Dda University Health Board","CO_IVBed_NonC19",17
2020-08-10,"Hywel Dda University Health Board","CO_IVBed_Spare",15
2020-08-10,"Abertawe Bro Morgannwg University Health Board","CO_GABed_C19",14
2020-08-10,"Abertawe Bro Morgannwg University Health Board","CO_GABed_NonC19",1026
2020-08-10,"Abertawe Bro Morgannwg University Health Board","CO_GABed_Spare",150
2020-08-10,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_C19",1
2020-08-10,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_NonC19",20
2020-08-10,"Abertawe Bro Morgannwg University Health Board","CO_IVBed_Spare",8
2020-08-10,"Cardiff and Vale University Health Board","CO_GABed_C19",91
2020-08-10,"Cardiff and Vale University Health Board","CO_GABed_NonC19",1117
2020-08-10,"Cardiff and Vale University Health Board","CO_GABed_Spare",331
2020-08-10,"Cardiff and Vale University Health Board","CO_IVBed_C19",1
2020-08-10,"Cardiff and Vale University Health Board","CO_IVBed_NonC19",41
