"date","health_board","admission_type","count","covid_status"
2020-07-12,"Hywel Dda University Health Board","C19_Rec",0,"Recovering"
2020-07-12,"Hywel Dda University Health Board","C19_Sus",10,"Suspected"
2020-07-12,"Hywel Dda University Health Board","NonC19",789,NA
2020-07-12,"Abertawe Bro Morgannwg University Health Board","All",978,NA
2020-07-12,"Abertawe Bro Morgannwg University Health Board","C19",25,"All"
2020-07-12,"Abertawe Bro Morgannwg University Health Board","C19_Con",3,"Confirmed"
2020-07-12,"Abertawe Bro Morgannwg University Health Board","C19_Rec",8,"Recovering"
2020-07-12,"Abertawe Bro Morgannwg University Health Board","C19_Sus",14,"Suspected"
2020-07-12,"Abertawe Bro Morgannwg University Health Board","NonC19",953,NA
2020-07-12,"Cardiff and Vale University Health Board","All",1196,NA
2020-07-12,"Cardiff and Vale University Health Board","C19",168,"All"
2020-07-12,"Cardiff and Vale University Health Board","C19_Con",30,"Confirmed"
2020-07-12,"Cardiff and Vale University Health Board","C19_Rec",119,"Recovering"
2020-07-12,"Cardiff and Vale University Health Board","C19_Sus",19,"Suspected"
2020-07-12,"Cardiff and Vale University Health Board","NonC19",1028,NA
2020-07-12,"Cwm Taf University Health Board","All",1207,NA
2020-07-12,"Cwm Taf University Health Board","C19",51,"All"
2020-07-12,"Cwm Taf University Health Board","C19_Con",5,"Confirmed"
2020-07-12,"Cwm Taf University Health Board","C19_Rec",26,"Recovering"
2020-07-12,"Cwm Taf University Health Board","C19_Sus",20,"Suspected"
2020-07-12,"Cwm Taf University Health Board","NonC19",1156,NA
2020-07-12,"Aneurin Bevan University Health Board","All",1146,NA
2020-07-12,"Aneurin Bevan University Health Board","C19",72,"All"
2020-07-12,"Aneurin Bevan University Health Board","C19_Con",6,"Confirmed"
2020-07-12,"Aneurin Bevan University Health Board","C19_Rec",15,"Recovering"
2020-07-12,"Aneurin Bevan University Health Board","C19_Sus",51,"Suspected"
2020-07-12,"Aneurin Bevan University Health Board","NonC19",1074,NA
2020-07-12,"Powys Teaching Health Board","All",129,NA
2020-07-12,"Powys Teaching Health Board","C19",5,"All"
2020-07-12,"Powys Teaching Health Board","C19_Con",1,"Confirmed"
2020-07-12,"Powys Teaching Health Board","C19_Rec",2,"Recovering"
2020-07-12,"Powys Teaching Health Board","C19_Sus",2,"Suspected"
2020-07-12,"Powys Teaching Health Board","NonC19",124,NA
2020-07-12,"Velindre University NHS Trust","All",17,NA
2020-07-12,"Velindre University NHS Trust","C19",0,"All"
2020-07-12,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-07-12,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-07-12,"Velindre University NHS Trust","C19_Sus",0,"Suspected"
2020-07-12,"Velindre University NHS Trust","NonC19",17,NA
2020-07-12,"Wales","All",7221,NA
2020-07-12,"Wales","C19",501,"All"
2020-07-12,"Wales","C19_Con",91,"Confirmed"
2020-07-12,"Wales","C19_Rec",242,"Recovering"
2020-07-12,"Wales","C19_Sus",168,"Suspected"
2020-07-12,"Wales","NonC19",6720,NA
2020-07-13,"Betsi Cadwaladr University Health Board","All",1770,NA
2020-07-13,"Betsi Cadwaladr University Health Board","C19",169,"All"
2020-07-13,"Betsi Cadwaladr University Health Board","C19_Con",54,"Confirmed"
2020-07-13,"Betsi Cadwaladr University Health Board","C19_Rec",69,"Recovering"
2020-07-13,"Betsi Cadwaladr University Health Board","C19_Sus",46,"Suspected"
2020-07-13,"Betsi Cadwaladr University Health Board","NonC19",1601,NA
2020-07-13,"Hywel Dda University Health Board","All",833,NA
2020-07-13,"Hywel Dda University Health Board","C19",14,"All"
2020-07-13,"Hywel Dda University Health Board","C19_Con",1,"Confirmed"
2020-07-13,"Hywel Dda University Health Board","C19_Rec",0,"Recovering"
2020-07-13,"Hywel Dda University Health Board","C19_Sus",13,"Suspected"
2020-07-13,"Hywel Dda University Health Board","NonC19",819,NA
2020-07-13,"Abertawe Bro Morgannwg University Health Board","All",956,NA
2020-07-13,"Abertawe Bro Morgannwg University Health Board","C19",22,"All"
2020-07-13,"Abertawe Bro Morgannwg University Health Board","C19_Con",3,"Confirmed"
2020-07-13,"Abertawe Bro Morgannwg University Health Board","C19_Rec",9,"Recovering"
2020-07-13,"Abertawe Bro Morgannwg University Health Board","C19_Sus",10,"Suspected"
2020-07-13,"Abertawe Bro Morgannwg University Health Board","NonC19",934,NA
2020-07-13,"Cardiff and Vale University Health Board","All",1233,NA
2020-07-13,"Cardiff and Vale University Health Board","C19",167,"All"
2020-07-13,"Cardiff and Vale University Health Board","C19_Con",27,"Confirmed"
2020-07-13,"Cardiff and Vale University Health Board","C19_Rec",121,"Recovering"
2020-07-13,"Cardiff and Vale University Health Board","C19_Sus",19,"Suspected"
2020-07-13,"Cardiff and Vale University Health Board","NonC19",1066,NA
2020-07-13,"Cwm Taf University Health Board","All",1220,NA
2020-07-13,"Cwm Taf University Health Board","C19",58,"All"
2020-07-13,"Cwm Taf University Health Board","C19_Con",4,"Confirmed"
2020-07-13,"Cwm Taf University Health Board","C19_Rec",27,"Recovering"
2020-07-13,"Cwm Taf University Health Board","C19_Sus",27,"Suspected"
2020-07-13,"Cwm Taf University Health Board","NonC19",1162,NA
2020-07-13,"Aneurin Bevan University Health Board","All",1192,NA
2020-07-13,"Aneurin Bevan University Health Board","C19",78,"All"
2020-07-13,"Aneurin Bevan University Health Board","C19_Con",5,"Confirmed"
2020-07-13,"Aneurin Bevan University Health Board","C19_Rec",16,"Recovering"
2020-07-13,"Aneurin Bevan University Health Board","C19_Sus",57,"Suspected"
2020-07-13,"Aneurin Bevan University Health Board","NonC19",1114,NA
2020-07-13,"Powys Teaching Health Board","All",131,NA
2020-07-13,"Powys Teaching Health Board","C19",4,"All"
2020-07-13,"Powys Teaching Health Board","C19_Con",0,"Confirmed"
2020-07-13,"Powys Teaching Health Board","C19_Rec",2,"Recovering"
2020-07-13,"Powys Teaching Health Board","C19_Sus",2,"Suspected"
2020-07-13,"Powys Teaching Health Board","NonC19",127,NA
2020-07-13,"Velindre University NHS Trust","All",13,NA
2020-07-13,"Velindre University NHS Trust","C19",0,"All"
2020-07-13,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-07-13,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-07-13,"Velindre University NHS Trust","C19_Sus",0,"Suspected"
2020-07-13,"Velindre University NHS Trust","NonC19",13,NA
2020-07-13,"Wales","All",7348,NA
2020-07-13,"Wales","C19",512,"All"
2020-07-13,"Wales","C19_Con",94,"Confirmed"
2020-07-13,"Wales","C19_Rec",244,"Recovering"
2020-07-13,"Wales","C19_Sus",174,"Suspected"
2020-07-13,"Wales","NonC19",6836,NA
2020-07-14,"Betsi Cadwaladr University Health Board","All",1743,NA
2020-07-14,"Betsi Cadwaladr University Health Board","C19",166,"All"
2020-07-14,"Betsi Cadwaladr University Health Board","C19_Con",56,"Confirmed"
2020-07-14,"Betsi Cadwaladr University Health Board","C19_Rec",66,"Recovering"
2020-07-14,"Betsi Cadwaladr University Health Board","C19_Sus",44,"Suspected"
2020-07-14,"Betsi Cadwaladr University Health Board","NonC19",1577,NA
2020-07-14,"Hywel Dda University Health Board","All",865,NA
2020-07-14,"Hywel Dda University Health Board","C19",13,"All"
2020-07-14,"Hywel Dda University Health Board","C19_Con",0,"Confirmed"
2020-07-14,"Hywel Dda University Health Board","C19_Rec",0,"Recovering"
2020-07-14,"Hywel Dda University Health Board","C19_Sus",13,"Suspected"
2020-07-14,"Hywel Dda University Health Board","NonC19",852,NA
2020-07-14,"Abertawe Bro Morgannwg University Health Board","All",915,NA
2020-07-14,"Abertawe Bro Morgannwg University Health Board","C19",23,"All"
2020-07-14,"Abertawe Bro Morgannwg University Health Board","C19_Con",1,"Confirmed"
2020-07-14,"Abertawe Bro Morgannwg University Health Board","C19_Rec",9,"Recovering"
2020-07-14,"Abertawe Bro Morgannwg University Health Board","C19_Sus",13,"Suspected"
2020-07-14,"Abertawe Bro Morgannwg University Health Board","NonC19",892,NA
2020-07-14,"Cardiff and Vale University Health Board","All",1238,NA
2020-07-14,"Cardiff and Vale University Health Board","C19",169,"All"
2020-07-14,"Cardiff and Vale University Health Board","C19_Con",27,"Confirmed"
2020-07-14,"Cardiff and Vale University Health Board","C19_Rec",121,"Recovering"
2020-07-14,"Cardiff and Vale University Health Board","C19_Sus",21,"Suspected"
2020-07-14,"Cardiff and Vale University Health Board","NonC19",1069,NA
2020-07-14,"Cwm Taf University Health Board","All",1211,NA
2020-07-14,"Cwm Taf University Health Board","C19",48,"All"
2020-07-14,"Cwm Taf University Health Board","C19_Con",4,"Confirmed"
2020-07-14,"Cwm Taf University Health Board","C19_Rec",30,"Recovering"
2020-07-14,"Cwm Taf University Health Board","C19_Sus",14,"Suspected"
2020-07-14,"Cwm Taf University Health Board","NonC19",1163,NA
2020-07-14,"Aneurin Bevan University Health Board","All",1190,NA
2020-07-14,"Aneurin Bevan University Health Board","C19",57,"All"
2020-07-14,"Aneurin Bevan University Health Board","C19_Con",5,"Confirmed"
2020-07-14,"Aneurin Bevan University Health Board","C19_Rec",15,"Recovering"
2020-07-14,"Aneurin Bevan University Health Board","C19_Sus",37,"Suspected"
2020-07-14,"Aneurin Bevan University Health Board","NonC19",1133,NA
2020-07-14,"Powys Teaching Health Board","All",123,NA
2020-07-14,"Powys Teaching Health Board","C19",1,"All"
2020-07-14,"Powys Teaching Health Board","C19_Con",0,"Confirmed"
2020-07-14,"Powys Teaching Health Board","C19_Rec",1,"Recovering"
2020-07-14,"Powys Teaching Health Board","C19_Sus",0,"Suspected"
2020-07-14,"Powys Teaching Health Board","NonC19",122,NA
2020-07-14,"Velindre University NHS Trust","All",18,NA
2020-07-14,"Velindre University NHS Trust","C19",0,"All"
2020-07-14,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-07-14,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-07-14,"Velindre University NHS Trust","C19_Sus",0,"Suspected"
2020-07-14,"Velindre University NHS Trust","NonC19",18,NA
2020-07-14,"Wales","All",7303,NA
2020-07-14,"Wales","C19",477,"All"
2020-07-14,"Wales","C19_Con",93,"Confirmed"
2020-07-14,"Wales","C19_Rec",242,"Recovering"
2020-07-14,"Wales","C19_Sus",142,"Suspected"
2020-07-14,"Wales","NonC19",6826,NA
2020-07-15,"Betsi Cadwaladr University Health Board","All",1760,NA
2020-07-15,"Betsi Cadwaladr University Health Board","C19",168,"All"
2020-07-15,"Betsi Cadwaladr University Health Board","C19_Con",50,"Confirmed"
2020-07-15,"Betsi Cadwaladr University Health Board","C19_Rec",71,"Recovering"
2020-07-15,"Betsi Cadwaladr University Health Board","C19_Sus",47,"Suspected"
2020-07-15,"Betsi Cadwaladr University Health Board","NonC19",1592,NA
2020-07-15,"Hywel Dda University Health Board","All",822,NA
2020-07-15,"Hywel Dda University Health Board","C19",14,"All"
2020-07-15,"Hywel Dda University Health Board","C19_Con",1,"Confirmed"
2020-07-15,"Hywel Dda University Health Board","C19_Rec",0,"Recovering"
2020-07-15,"Hywel Dda University Health Board","C19_Sus",13,"Suspected"
2020-07-15,"Hywel Dda University Health Board","NonC19",808,NA
2020-07-15,"Abertawe Bro Morgannwg University Health Board","All",915,NA
2020-07-15,"Abertawe Bro Morgannwg University Health Board","C19",18,"All"
2020-07-15,"Abertawe Bro Morgannwg University Health Board","C19_Con",2,"Confirmed"
2020-07-15,"Abertawe Bro Morgannwg University Health Board","C19_Rec",9,"Recovering"
2020-07-15,"Abertawe Bro Morgannwg University Health Board","C19_Sus",7,"Suspected"
2020-07-15,"Abertawe Bro Morgannwg University Health Board","NonC19",897,NA
2020-07-15,"Cardiff and Vale University Health Board","All",1246,NA
2020-07-15,"Cardiff and Vale University Health Board","C19",175,"All"
2020-07-15,"Cardiff and Vale University Health Board","C19_Con",25,"Confirmed"
2020-07-15,"Cardiff and Vale University Health Board","C19_Rec",125,"Recovering"
2020-07-15,"Cardiff and Vale University Health Board","C19_Sus",25,"Suspected"
2020-07-15,"Cardiff and Vale University Health Board","NonC19",1071,NA
2020-07-15,"Cwm Taf University Health Board","All",1234,NA
2020-07-15,"Cwm Taf University Health Board","C19",45,"All"
2020-07-15,"Cwm Taf University Health Board","C19_Con",3,"Confirmed"
2020-07-15,"Cwm Taf University Health Board","C19_Rec",28,"Recovering"
2020-07-15,"Cwm Taf University Health Board","C19_Sus",14,"Suspected"
2020-07-15,"Cwm Taf University Health Board","NonC19",1189,NA
2020-07-15,"Aneurin Bevan University Health Board","All",1194,NA
2020-07-15,"Aneurin Bevan University Health Board","C19",63,"All"
2020-07-15,"Aneurin Bevan University Health Board","C19_Con",6,"Confirmed"
2020-07-15,"Aneurin Bevan University Health Board","C19_Rec",16,"Recovering"
2020-07-15,"Aneurin Bevan University Health Board","C19_Sus",41,"Suspected"
2020-07-15,"Aneurin Bevan University Health Board","NonC19",1131,NA
2020-07-15,"Powys Teaching Health Board","All",128,NA
2020-07-15,"Powys Teaching Health Board","C19",1,"All"
2020-07-15,"Powys Teaching Health Board","C19_Con",0,"Confirmed"
2020-07-15,"Powys Teaching Health Board","C19_Rec",1,"Recovering"
2020-07-15,"Powys Teaching Health Board","C19_Sus",0,"Suspected"
2020-07-15,"Powys Teaching Health Board","NonC19",127,NA
2020-07-15,"Velindre University NHS Trust","All",14,NA
2020-07-15,"Velindre University NHS Trust","C19",1,"All"
2020-07-15,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-07-15,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-07-15,"Velindre University NHS Trust","C19_Sus",1,"Suspected"
2020-07-15,"Velindre University NHS Trust","NonC19",13,NA
2020-07-15,"Wales","All",7313,NA
2020-07-15,"Wales","C19",485,"All"
2020-07-15,"Wales","C19_Con",87,"Confirmed"
2020-07-15,"Wales","C19_Rec",250,"Recovering"
2020-07-15,"Wales","C19_Sus",148,"Suspected"
2020-07-15,"Wales","NonC19",6828,NA
2020-07-16,"Betsi Cadwaladr University Health Board","All",1751,NA
2020-07-16,"Betsi Cadwaladr University Health Board","C19",161,"All"
2020-07-16,"Betsi Cadwaladr University Health Board","C19_Con",63,"Confirmed"
2020-07-16,"Betsi Cadwaladr University Health Board","C19_Rec",50,"Recovering"
2020-07-16,"Betsi Cadwaladr University Health Board","C19_Sus",48,"Suspected"
2020-07-16,"Betsi Cadwaladr University Health Board","NonC19",1590,NA
2020-07-16,"Hywel Dda University Health Board","All",858,NA
2020-07-16,"Hywel Dda University Health Board","C19",22,"All"
2020-07-16,"Hywel Dda University Health Board","C19_Con",1,"Confirmed"
2020-07-16,"Hywel Dda University Health Board","C19_Rec",0,"Recovering"
2020-07-16,"Hywel Dda University Health Board","C19_Sus",21,"Suspected"
2020-07-16,"Hywel Dda University Health Board","NonC19",836,NA
2020-07-16,"Abertawe Bro Morgannwg University Health Board","All",994,NA
2020-07-16,"Abertawe Bro Morgannwg University Health Board","C19",18,"All"
2020-07-16,"Abertawe Bro Morgannwg University Health Board","C19_Con",4,"Confirmed"
2020-07-16,"Abertawe Bro Morgannwg University Health Board","C19_Rec",9,"Recovering"
2020-07-16,"Abertawe Bro Morgannwg University Health Board","C19_Sus",5,"Suspected"
2020-07-16,"Abertawe Bro Morgannwg University Health Board","NonC19",976,NA
2020-07-16,"Cardiff and Vale University Health Board","All",1246,NA
2020-07-16,"Cardiff and Vale University Health Board","C19",159,"All"
2020-07-16,"Cardiff and Vale University Health Board","C19_Con",23,"Confirmed"
2020-07-16,"Cardiff and Vale University Health Board","C19_Rec",120,"Recovering"
2020-07-16,"Cardiff and Vale University Health Board","C19_Sus",16,"Suspected"
2020-07-16,"Cardiff and Vale University Health Board","NonC19",1087,NA
2020-07-16,"Cwm Taf University Health Board","All",1218,NA
2020-07-16,"Cwm Taf University Health Board","C19",47,"All"
2020-07-16,"Cwm Taf University Health Board","C19_Con",3,"Confirmed"
2020-07-16,"Cwm Taf University Health Board","C19_Rec",28,"Recovering"
2020-07-16,"Cwm Taf University Health Board","C19_Sus",16,"Suspected"
2020-07-16,"Cwm Taf University Health Board","NonC19",1171,NA
2020-07-16,"Aneurin Bevan University Health Board","All",1195,NA
2020-07-16,"Aneurin Bevan University Health Board","C19",65,"All"
2020-07-16,"Aneurin Bevan University Health Board","C19_Con",5,"Confirmed"
2020-07-16,"Aneurin Bevan University Health Board","C19_Rec",15,"Recovering"
2020-07-16,"Aneurin Bevan University Health Board","C19_Sus",45,"Suspected"
2020-07-16,"Aneurin Bevan University Health Board","NonC19",1130,NA
2020-07-16,"Powys Teaching Health Board","All",133,NA
2020-07-16,"Powys Teaching Health Board","C19",1,"All"
2020-07-16,"Powys Teaching Health Board","C19_Con",0,"Confirmed"
2020-07-16,"Powys Teaching Health Board","C19_Rec",1,"Recovering"
2020-07-16,"Powys Teaching Health Board","C19_Sus",0,"Suspected"
2020-07-16,"Powys Teaching Health Board","NonC19",132,NA
2020-07-16,"Velindre University NHS Trust","All",17,NA
2020-07-16,"Velindre University NHS Trust","C19",0,"All"
2020-07-16,"Velindre University NHS Trust","C19_Con",0,"Confirmed"
2020-07-16,"Velindre University NHS Trust","C19_Rec",0,"Recovering"
2020-07-16,"Velindre University NHS Trust","C19_Sus",0,"Suspected"
2020-07-16,"Velindre University NHS Trust","NonC19",17,NA
2020-07-16,"Wales","All",7412,NA
2020-07-16,"Wales","C19",473,"All"
2020-07-16,"Wales","C19_Con",99,"Confirmed"
2020-07-16,"Wales","C19_Rec",223,"Recovering"
2020-07-16,"Wales","C19_Sus",151,"Suspected"
2020-07-16,"Wales","NonC19",6939,NA
2020-07-17,"Betsi Cadwaladr University Health Board","All",1694,NA
2020-07-17,"Betsi Cadwaladr University Health Board","C19",145,"All"
2020-07-17,"Betsi Cadwaladr University Health Board","C19_Con",47,"Confirmed"
2020-07-17,"Betsi Cadwaladr University Health Board","C19_Rec",51,"Recovering"
2020-07-17,"Betsi Cadwaladr University Health Board","C19_Sus",47,"Suspected"
2020-07-17,"Betsi Cadwaladr University Health Board","NonC19",1549,NA
2020-07-17,"Hywel Dda University Health Board","All",868,NA
2020-07-17,"Hywel Dda University Health Board","C19",19,"All"
2020-07-17,"Hywel Dda University Health Board","C19_Con",1,"Confirmed"
2020-07-17,"Hywel Dda University Health Board","C19_Rec",0,"Recovering"
2020-07-17,"Hywel Dda University Health Board","C19_Sus",18,"Suspected"
2020-07-17,"Hywel Dda University Health Board","NonC19",849,NA
