"date","health_board","admission_type","count"
2020-08-25,"Betsi Cadwaladr University Health Board","All",239
2020-08-25,"Hywel Dda University Health Board","C19",4
2020-08-25,"Hywel Dda University Health Board","NonC19",103
2020-08-25,"Hywel Dda University Health Board","All",107
2020-08-25,"Abertawe Bro Morgannwg University Health Board","C19",2
2020-08-25,"Abertawe Bro Morgannwg University Health Board","NonC19",42
2020-08-25,"Abertawe Bro Morgannwg University Health Board","All",44
2020-08-25,"Cardiff and Vale University Health Board","C19",9
2020-08-25,"Cardiff and Vale University Health Board","NonC19",246
2020-08-25,"Cardiff and Vale University Health Board","All",255
2020-08-25,"Cwm Taf University Health Board","C19",7
2020-08-25,"Cwm Taf University Health Board","NonC19",122
2020-08-25,"Cwm Taf University Health Board","All",129
2020-08-25,"Aneurin Bevan University Health Board","C19",5
2020-08-25,"Aneurin Bevan University Health Board","NonC19",326
2020-08-25,"Aneurin Bevan University Health Board","All",331
2020-08-25,"Powys Teaching Health Board","C19",0
2020-08-25,"Powys Teaching Health Board","NonC19",5
2020-08-25,"Powys Teaching Health Board","All",5
2020-08-25,"Velindre University NHS Trust","C19",0
2020-08-25,"Velindre University NHS Trust","NonC19",7
2020-08-25,"Velindre University NHS Trust","All",7
2020-08-25,"Wales","C19",49
2020-08-25,"Wales","NonC19",1068
2020-08-25,"Wales","All",1117
2020-08-26,"Betsi Cadwaladr University Health Board","C19",24
2020-08-26,"Betsi Cadwaladr University Health Board","NonC19",186
2020-08-26,"Betsi Cadwaladr University Health Board","All",210
2020-08-26,"Hywel Dda University Health Board","C19",11
2020-08-26,"Hywel Dda University Health Board","NonC19",122
2020-08-26,"Hywel Dda University Health Board","All",133
2020-08-26,"Abertawe Bro Morgannwg University Health Board","C19",2
2020-08-26,"Abertawe Bro Morgannwg University Health Board","NonC19",101
2020-08-26,"Abertawe Bro Morgannwg University Health Board","All",103
2020-08-26,"Cardiff and Vale University Health Board","C19",25
2020-08-26,"Cardiff and Vale University Health Board","NonC19",241
2020-08-26,"Cardiff and Vale University Health Board","All",266
2020-08-26,"Cwm Taf University Health Board","C19",6
2020-08-26,"Cwm Taf University Health Board","NonC19",124
2020-08-26,"Cwm Taf University Health Board","All",130
2020-08-26,"Aneurin Bevan University Health Board","C19",1
2020-08-26,"Aneurin Bevan University Health Board","NonC19",321
2020-08-26,"Aneurin Bevan University Health Board","All",322
2020-08-26,"Powys Teaching Health Board","C19",0
2020-08-26,"Powys Teaching Health Board","NonC19",3
2020-08-26,"Powys Teaching Health Board","All",3
2020-08-26,"Velindre University NHS Trust","C19",0
2020-08-26,"Velindre University NHS Trust","NonC19",8
2020-08-26,"Velindre University NHS Trust","All",8
2020-08-26,"Wales","C19",69
2020-08-26,"Wales","NonC19",1106
2020-08-26,"Wales","All",1175
2020-08-27,"Betsi Cadwaladr University Health Board","C19",17
2020-08-27,"Betsi Cadwaladr University Health Board","NonC19",197
2020-08-27,"Betsi Cadwaladr University Health Board","All",214
2020-08-27,"Hywel Dda University Health Board","C19",16
2020-08-27,"Hywel Dda University Health Board","NonC19",89
2020-08-27,"Hywel Dda University Health Board","All",105
2020-08-27,"Abertawe Bro Morgannwg University Health Board","C19",2
2020-08-27,"Abertawe Bro Morgannwg University Health Board","NonC19",69
2020-08-27,"Abertawe Bro Morgannwg University Health Board","All",71
2020-08-27,"Cardiff and Vale University Health Board","C19",23
2020-08-27,"Cardiff and Vale University Health Board","NonC19",268
2020-08-27,"Cardiff and Vale University Health Board","All",291
2020-08-27,"Cwm Taf University Health Board","C19",5
2020-08-27,"Cwm Taf University Health Board","NonC19",144
2020-08-27,"Cwm Taf University Health Board","All",149
2020-08-27,"Aneurin Bevan University Health Board","C19",7
2020-08-27,"Aneurin Bevan University Health Board","NonC19",289
2020-08-27,"Aneurin Bevan University Health Board","All",296
2020-08-27,"Powys Teaching Health Board","C19",0
2020-08-27,"Powys Teaching Health Board","NonC19",5
2020-08-27,"Powys Teaching Health Board","All",5
2020-08-27,"Velindre University NHS Trust","C19",0
2020-08-27,"Velindre University NHS Trust","NonC19",5
2020-08-27,"Velindre University NHS Trust","All",5
2020-08-27,"Wales","C19",70
2020-08-27,"Wales","NonC19",1066
2020-08-27,"Wales","All",1136
2020-08-28,"Betsi Cadwaladr University Health Board","C19",39
2020-08-28,"Betsi Cadwaladr University Health Board","NonC19",212
2020-08-28,"Betsi Cadwaladr University Health Board","All",251
2020-08-28,"Hywel Dda University Health Board","C19",15
2020-08-28,"Hywel Dda University Health Board","NonC19",102
2020-08-28,"Hywel Dda University Health Board","All",117
2020-08-28,"Abertawe Bro Morgannwg University Health Board","C19",4
2020-08-28,"Abertawe Bro Morgannwg University Health Board","NonC19",77
2020-08-28,"Abertawe Bro Morgannwg University Health Board","All",81
2020-08-28,"Cardiff and Vale University Health Board","C19",13
2020-08-28,"Cardiff and Vale University Health Board","NonC19",257
2020-08-28,"Cardiff and Vale University Health Board","All",270
2020-08-28,"Cwm Taf University Health Board","C19",6
2020-08-28,"Cwm Taf University Health Board","NonC19",112
2020-08-28,"Cwm Taf University Health Board","All",118
2020-08-28,"Aneurin Bevan University Health Board","C19",6
2020-08-28,"Aneurin Bevan University Health Board","NonC19",304
2020-08-28,"Aneurin Bevan University Health Board","All",310
2020-08-28,"Powys Teaching Health Board","C19",0
2020-08-28,"Powys Teaching Health Board","NonC19",5
2020-08-28,"Powys Teaching Health Board","All",5
2020-08-28,"Velindre University NHS Trust","C19",0
2020-08-28,"Velindre University NHS Trust","NonC19",5
2020-08-28,"Velindre University NHS Trust","All",5
2020-08-28,"Wales","C19",83
2020-08-28,"Wales","NonC19",1074
2020-08-28,"Wales","All",1157
2020-08-29,"Betsi Cadwaladr University Health Board","C19",10
2020-08-29,"Betsi Cadwaladr University Health Board","NonC19",205
2020-08-29,"Betsi Cadwaladr University Health Board","All",215
2020-08-29,"Hywel Dda University Health Board","C19",6
2020-08-29,"Hywel Dda University Health Board","NonC19",123
2020-08-29,"Hywel Dda University Health Board","All",129
2020-08-29,"Abertawe Bro Morgannwg University Health Board","C19",7
2020-08-29,"Abertawe Bro Morgannwg University Health Board","NonC19",79
2020-08-29,"Abertawe Bro Morgannwg University Health Board","All",86
2020-08-29,"Cardiff and Vale University Health Board","C19",16
2020-08-29,"Cardiff and Vale University Health Board","NonC19",223
2020-08-29,"Cardiff and Vale University Health Board","All",239
2020-08-29,"Cwm Taf University Health Board","C19",2
2020-08-29,"Cwm Taf University Health Board","NonC19",109
2020-08-29,"Cwm Taf University Health Board","All",111
2020-08-29,"Aneurin Bevan University Health Board","C19",11
2020-08-29,"Aneurin Bevan University Health Board","NonC19",315
2020-08-29,"Aneurin Bevan University Health Board","All",326
2020-08-29,"Powys Teaching Health Board","C19",0
2020-08-29,"Powys Teaching Health Board","NonC19",1
2020-08-29,"Powys Teaching Health Board","All",1
2020-08-29,"Velindre University NHS Trust","C19",0
2020-08-29,"Velindre University NHS Trust","NonC19",6
2020-08-29,"Velindre University NHS Trust","All",6
2020-08-29,"Wales","C19",52
2020-08-29,"Wales","NonC19",1061
2020-08-29,"Wales","All",1113
2020-08-30,"Betsi Cadwaladr University Health Board","C19",3
2020-08-30,"Betsi Cadwaladr University Health Board","NonC19",131
2020-08-30,"Betsi Cadwaladr University Health Board","All",134
2020-08-30,"Hywel Dda University Health Board","C19",6
2020-08-30,"Hywel Dda University Health Board","NonC19",107
2020-08-30,"Hywel Dda University Health Board","All",113
2020-08-30,"Abertawe Bro Morgannwg University Health Board","C19",2
2020-08-30,"Abertawe Bro Morgannwg University Health Board","NonC19",52
2020-08-30,"Abertawe Bro Morgannwg University Health Board","All",54
2020-08-30,"Cardiff and Vale University Health Board","C19",7
2020-08-30,"Cardiff and Vale University Health Board","NonC19",108
2020-08-30,"Cardiff and Vale University Health Board","All",115
2020-08-30,"Cwm Taf University Health Board","C19",3
2020-08-30,"Cwm Taf University Health Board","NonC19",85
2020-08-30,"Cwm Taf University Health Board","All",88
2020-08-30,"Aneurin Bevan University Health Board","C19",12
2020-08-30,"Aneurin Bevan University Health Board","NonC19",143
2020-08-30,"Aneurin Bevan University Health Board","All",155
2020-08-30,"Powys Teaching Health Board","C19",0
2020-08-30,"Powys Teaching Health Board","NonC19",1
2020-08-30,"Powys Teaching Health Board","All",1
2020-08-30,"Velindre University NHS Trust","C19",0
2020-08-30,"Velindre University NHS Trust","NonC19",1
2020-08-30,"Velindre University NHS Trust","All",1
2020-08-30,"Wales","C19",33
2020-08-30,"Wales","NonC19",628
2020-08-30,"Wales","All",661
2020-08-31,"Betsi Cadwaladr University Health Board","C19",5
2020-08-31,"Betsi Cadwaladr University Health Board","NonC19",95
2020-08-31,"Betsi Cadwaladr University Health Board","All",100
2020-08-31,"Hywel Dda University Health Board","C19",8
2020-08-31,"Hywel Dda University Health Board","NonC19",94
2020-08-31,"Hywel Dda University Health Board","All",102
2020-08-31,"Abertawe Bro Morgannwg University Health Board","C19",1
2020-08-31,"Abertawe Bro Morgannwg University Health Board","NonC19",44
2020-08-31,"Abertawe Bro Morgannwg University Health Board","All",45
2020-08-31,"Cardiff and Vale University Health Board","C19",5
2020-08-31,"Cardiff and Vale University Health Board","NonC19",93
2020-08-31,"Cardiff and Vale University Health Board","All",98
2020-08-31,"Cwm Taf University Health Board","C19",4
2020-08-31,"Cwm Taf University Health Board","NonC19",69
2020-08-31,"Cwm Taf University Health Board","All",73
2020-08-31,"Aneurin Bevan University Health Board","C19",6
2020-08-31,"Aneurin Bevan University Health Board","NonC19",134
2020-08-31,"Aneurin Bevan University Health Board","All",140
2020-08-31,"Powys Teaching Health Board","C19",0
2020-08-31,"Powys Teaching Health Board","NonC19",4
2020-08-31,"Powys Teaching Health Board","All",4
2020-08-31,"Velindre University NHS Trust","C19",0
2020-08-31,"Velindre University NHS Trust","NonC19",4
2020-08-31,"Velindre University NHS Trust","All",4
2020-08-31,"Wales","C19",29
2020-08-31,"Wales","NonC19",537
2020-08-31,"Wales","All",566
2020-09-01,"Betsi Cadwaladr University Health Board","C19",43
2020-09-01,"Betsi Cadwaladr University Health Board","NonC19",130
2020-09-01,"Betsi Cadwaladr University Health Board","All",173
2020-09-01,"Hywel Dda University Health Board","C19",1
2020-09-01,"Hywel Dda University Health Board","NonC19",84
2020-09-01,"Hywel Dda University Health Board","All",85
2020-09-01,"Abertawe Bro Morgannwg University Health Board","C19",2
2020-09-01,"Abertawe Bro Morgannwg University Health Board","NonC19",37
2020-09-01,"Abertawe Bro Morgannwg University Health Board","All",39
2020-09-01,"Cardiff and Vale University Health Board","C19",3
2020-09-01,"Cardiff and Vale University Health Board","NonC19",105
2020-09-01,"Cardiff and Vale University Health Board","All",108
2020-09-01,"Cwm Taf University Health Board","C19",9
2020-09-01,"Cwm Taf University Health Board","NonC19",73
2020-09-01,"Cwm Taf University Health Board","All",82
2020-09-01,"Aneurin Bevan University Health Board","C19",11
2020-09-01,"Aneurin Bevan University Health Board","NonC19",141
2020-09-01,"Aneurin Bevan University Health Board","All",152
2020-09-01,"Powys Teaching Health Board","C19",0
2020-09-01,"Powys Teaching Health Board","NonC19",0
2020-09-01,"Powys Teaching Health Board","All",0
2020-09-01,"Velindre University NHS Trust","C19",0
2020-09-01,"Velindre University NHS Trust","NonC19",1
2020-09-01,"Velindre University NHS Trust","All",1
2020-09-01,"Wales","C19",69
2020-09-01,"Wales","NonC19",571
2020-09-01,"Wales","All",640
2020-09-02,"Betsi Cadwaladr University Health Board","C19",15
2020-09-02,"Betsi Cadwaladr University Health Board","NonC19",213
2020-09-02,"Betsi Cadwaladr University Health Board","All",228
2020-09-02,"Hywel Dda University Health Board","C19",4
2020-09-02,"Hywel Dda University Health Board","NonC19",95
2020-09-02,"Hywel Dda University Health Board","All",99
2020-09-02,"Abertawe Bro Morgannwg University Health Board","C19",8
2020-09-02,"Abertawe Bro Morgannwg University Health Board","NonC19",70
2020-09-02,"Abertawe Bro Morgannwg University Health Board","All",78
2020-09-02,"Cardiff and Vale University Health Board","C19",9
2020-09-02,"Cardiff and Vale University Health Board","NonC19",258
2020-09-02,"Cardiff and Vale University Health Board","All",267
2020-09-02,"Cwm Taf University Health Board","C19",12
2020-09-02,"Cwm Taf University Health Board","NonC19",159
2020-09-02,"Cwm Taf University Health Board","All",171
2020-09-02,"Aneurin Bevan University Health Board","C19",11
2020-09-02,"Aneurin Bevan University Health Board","NonC19",324
2020-09-02,"Aneurin Bevan University Health Board","All",335
2020-09-02,"Powys Teaching Health Board","C19",0
2020-09-02,"Powys Teaching Health Board","NonC19",4
2020-09-02,"Powys Teaching Health Board","All",4
2020-09-02,"Velindre University NHS Trust","C19",0
2020-09-02,"Velindre University NHS Trust","NonC19",7
2020-09-02,"Velindre University NHS Trust","All",7
2020-09-02,"Wales","C19",59
2020-09-02,"Wales","NonC19",1130
2020-09-02,"Wales","All",1189
2020-09-03,"Betsi Cadwaladr University Health Board","C19",14
2020-09-03,"Betsi Cadwaladr University Health Board","NonC19",229
2020-09-03,"Betsi Cadwaladr University Health Board","All",243
2020-09-03,"Hywel Dda University Health Board","C19",8
2020-09-03,"Hywel Dda University Health Board","NonC19",96
2020-09-03,"Hywel Dda University Health Board","All",104
2020-09-03,"Abertawe Bro Morgannwg University Health Board","C19",1
2020-09-03,"Abertawe Bro Morgannwg University Health Board","NonC19",52
2020-09-03,"Abertawe Bro Morgannwg University Health Board","All",53
2020-09-03,"Cardiff and Vale University Health Board","C19",17
2020-09-03,"Cardiff and Vale University Health Board","NonC19",279
2020-09-03,"Cardiff and Vale University Health Board","All",296
2020-09-03,"Cwm Taf University Health Board","C19",14
2020-09-03,"Cwm Taf University Health Board","NonC19",115
2020-09-03,"Cwm Taf University Health Board","All",129
2020-09-03,"Aneurin Bevan University Health Board","C19",16
2020-09-03,"Aneurin Bevan University Health Board","NonC19",306
2020-09-03,"Aneurin Bevan University Health Board","All",322
2020-09-03,"Powys Teaching Health Board","C19",0
2020-09-03,"Powys Teaching Health Board","NonC19",5
2020-09-03,"Powys Teaching Health Board","All",5
2020-09-03,"Velindre University NHS Trust","C19",0
2020-09-03,"Velindre University NHS Trust","NonC19",6
2020-09-03,"Velindre University NHS Trust","All",6
2020-09-03,"Wales","C19",70
2020-09-03,"Wales","NonC19",1088
2020-09-03,"Wales","All",1158
2020-09-04,"Betsi Cadwaladr University Health Board","C19",20
2020-09-04,"Betsi Cadwaladr University Health Board","NonC19",231
2020-09-04,"Betsi Cadwaladr University Health Board","All",251
2020-09-04,"Hywel Dda University Health Board","C19",5
2020-09-04,"Hywel Dda University Health Board","NonC19",121
2020-09-04,"Hywel Dda University Health Board","All",126
2020-09-04,"Abertawe Bro Morgannwg University Health Board","C19",3
2020-09-04,"Abertawe Bro Morgannwg University Health Board","NonC19",54
2020-09-04,"Abertawe Bro Morgannwg University Health Board","All",57
2020-09-04,"Cardiff and Vale University Health Board","C19",13
2020-09-04,"Cardiff and Vale University Health Board","NonC19",257
2020-09-04,"Cardiff and Vale University Health Board","All",270
2020-09-04,"Cwm Taf University Health Board","C19",17
2020-09-04,"Cwm Taf University Health Board","NonC19",91
2020-09-04,"Cwm Taf University Health Board","All",108
